,id,kernel_12_mean_0_degrees,kernel_12_std_0_degrees,kernel_12_mode_0_degrees,kernel_12_mean_90_degrees,kernel_12_std_90_degrees,kernel_12_mode_90_degrees,kernel_12_mean_180_degrees,kernel_12_std_180_degrees,kernel_12_mode_180_degrees,kernel_12_mean_270_degrees,kernel_12_std_270_degrees,kernel_12_mode_270_degrees
0,0,0.3334187061073561,0.20055539594523966,0.185,0.42501365361930693,0.2435418012356954,0.375,0.3163513606832088,0.18324675037124052,0.305,0.2673467936438744,0.2265789721976492,0.08499999999999999
1,30,0.3245788031312163,0.22807596590880494,0.095,0.39880692804651635,0.23072430343370995,0.245,0.36763666930144673,0.25692357640788765,0.11499999999999999,0.358706508143635,0.2006613540323893,0.315
2,41,0.30124988552142984,0.19246434779746846,0.185,0.32314934681311075,0.22009016737236398,0.135,0.31510612345801636,0.20386368269228514,0.035,0.2851577561796219,0.18650300638495135,0.175
3,6,0.41045462854221143,0.204813249617868,0.305,0.40617662472980665,0.25878500716771863,0.055,0.3736126882471931,0.22631172644278683,0.355,0.35878783749474896,0.22397722627307906,0.095
4,5,0.3265682674351637,0.18045495908105963,0.065,0.29542715509316997,0.1840382376949182,0.20500000000000002,0.3941120585922416,0.24760847180451057,0.215,0.3443661251143568,0.20465533628971014,0.355
