,id,kernel_5_mean_0_degrees,kernel_5_std_0_degrees,kernel_5_mode_0_degrees,kernel_5_mean_90_degrees,kernel_5_std_90_degrees,kernel_5_mode_90_degrees,kernel_5_mean_180_degrees,kernel_5_std_180_degrees,kernel_5_mode_180_degrees,kernel_5_mean_270_degrees,kernel_5_std_270_degrees,kernel_5_mode_270_degrees
0,0,0.0926570297947516,0.06270722207427389,0.055,0.14057060102565716,0.10165862361571129,0.055,0.0673067464306495,0.0501334353756593,0.035,0.12137149881081948,0.08873166443925581,0.055
1,30,0.10729269538763338,0.06129825781003724,0.065,0.16395351179909076,0.12448881582667722,0.08499999999999999,0.16483069946421658,0.10402273417864497,0.10500000000000001,0.13136704653223946,0.09068757046215087,0.08499999999999999
2,41,0.0743105793239571,0.0504217495957146,0.035,0.09984552746491268,0.06538838432877842,0.055,0.1279534211211322,0.09002213879902403,0.07500000000000001,0.08113901553652321,0.0549874473838546,0.045
3,6,0.20415363406892614,0.13877416933455516,0.10500000000000001,0.16959627875722671,0.10722347885174754,0.095,0.16345371942680395,0.10489410035559128,0.10500000000000001,0.23513403488736948,0.1433412187095553,0.175
4,5,0.2160100401430016,0.13269360073780792,0.125,0.16413216739959446,0.11133401236572586,0.095,0.14371369249211827,0.0887054060357935,0.065,0.2346622064849497,0.1454916282356531,0.155
