,id,kernel_1_mean_0_degrees,kernel_1_std_0_degrees,kernel_1_mode_0_degrees,kernel_1_mean_90_degrees,kernel_1_std_90_degrees,kernel_1_mode_90_degrees,kernel_1_mean_180_degrees,kernel_1_std_180_degrees,kernel_1_mode_180_degrees,kernel_1_mean_270_degrees,kernel_1_std_270_degrees,kernel_1_mode_270_degrees
0,0,0.20964625316012345,0.19602153075006773,0.035,0.1703105663258196,0.17730988282000992,0.035,0.16603451915386946,0.188297839707484,0.035,0.1882827043053768,0.20891284338039995,0.035
1,30,0.20799923248946117,0.16392462828095422,0.11499999999999999,0.21237913337929953,0.17956455934959462,0.095,0.22698203941221703,0.1561938676813412,0.07500000000000001,0.22798339427541905,0.18361973670094173,0.10500000000000001
2,41,0.16924867676590957,0.14259446536956596,0.035,0.1625557847618297,0.1272486517462512,0.065,0.22024219725787614,0.1553605172743607,0.14500000000000002,0.16012267030038269,0.14937635392434137,0.055
3,6,0.22896483144070026,0.16705608847203327,0.095,0.1582402546337199,0.10385861868193678,0.095,0.24192056044635182,0.1751075684712861,0.125,0.16686026104602675,0.1213289295553351,0.08499999999999999
4,5,0.2222971782370351,0.14519328818861812,0.11499999999999999,0.27732317961726644,0.19296270259675782,0.125,0.23902604286528426,0.17133921471280542,0.095,0.2252392964913721,0.16601558159201274,0.095
