,id,kernel_17_mean_0_degrees,kernel_17_std_0_degrees,kernel_17_mode_0_degrees,kernel_17_mean_90_degrees,kernel_17_std_90_degrees,kernel_17_mode_90_degrees,kernel_17_mean_180_degrees,kernel_17_std_180_degrees,kernel_17_mode_180_degrees,kernel_17_mean_270_degrees,kernel_17_std_270_degrees,kernel_17_mode_270_degrees
0,0,0.19998767348888669,0.14221389641340143,0.035,0.19682193968954229,0.1355098231875165,0.135,0.12149430843488356,0.07368720313459733,0.045,0.10307350274327357,0.0767298960268726,0.035
1,30,0.24244166680864118,0.1607047049623951,0.045,0.3482658096356109,0.2048439066773508,0.225,0.3923134520291865,0.24517917951294785,0.095,0.3179273801325724,0.19294338694776073,0.045
2,41,0.1739044416413065,0.12577416320394869,0.035,0.21987155321192342,0.1544476306930172,0.10500000000000001,0.22284083858106982,0.15462590998207723,0.055,0.23306029061259345,0.16984073970553396,0.07500000000000001
3,6,0.2982571264236179,0.1905473596050813,0.035,0.196020774279129,0.1204449953567717,0.065,0.278051289463251,0.17417148826940662,0.045,0.26517332410868194,0.1855962081444828,0.07500000000000001
4,5,0.16816509015731027,0.10866489924356217,0.035,0.26562878314783295,0.18157809002523706,0.11499999999999999,0.2731958559271049,0.16621400191074331,0.045,0.28448916541259095,0.19472579079744584,0.11499999999999999
