id,kernel_0_mean_0_degrees,kernel_0_std_0_degrees,kernel_0_mode_0_degrees,kernel_0_mean_90_degrees,kernel_0_std_90_degrees,kernel_0_mode_90_degrees,kernel_0_mean_180_degrees,kernel_0_std_180_degrees,kernel_0_mode_180_degrees,kernel_0_mean_270_degrees,kernel_0_std_270_degrees,kernel_0_mode_270_degrees,kernel_1_mean_0_degrees,kernel_1_std_0_degrees,kernel_1_mode_0_degrees,kernel_1_mean_90_degrees,kernel_1_std_90_degrees,kernel_1_mode_90_degrees,kernel_1_mean_180_degrees,kernel_1_std_180_degrees,kernel_1_mode_180_degrees,kernel_1_mean_270_degrees,kernel_1_std_270_degrees,kernel_1_mode_270_degrees,kernel_10_mean_0_degrees,kernel_10_std_0_degrees,kernel_10_mode_0_degrees,kernel_10_mean_90_degrees,kernel_10_std_90_degrees,kernel_10_mode_90_degrees,kernel_10_mean_180_degrees,kernel_10_std_180_degrees,kernel_10_mode_180_degrees,kernel_10_mean_270_degrees,kernel_10_std_270_degrees,kernel_10_mode_270_degrees,kernel_11_mean_0_degrees,kernel_11_std_0_degrees,kernel_11_mode_0_degrees,kernel_11_mean_90_degrees,kernel_11_std_90_degrees,kernel_11_mode_90_degrees,kernel_11_mean_180_degrees,kernel_11_std_180_degrees,kernel_11_mode_180_degrees,kernel_11_mean_270_degrees,kernel_11_std_270_degrees,kernel_11_mode_270_degrees,kernel_12_mean_0_degrees,kernel_12_std_0_degrees,kernel_12_mode_0_degrees,kernel_12_mean_90_degrees,kernel_12_std_90_degrees,kernel_12_mode_90_degrees,kernel_12_mean_180_degrees,kernel_12_std_180_degrees,kernel_12_mode_180_degrees,kernel_12_mean_270_degrees,kernel_12_std_270_degrees,kernel_12_mode_270_degrees,kernel_13_mean_0_degrees,kernel_13_std_0_degrees,kernel_13_mode_0_degrees,kernel_13_mean_90_degrees,kernel_13_std_90_degrees,kernel_13_mode_90_degrees,kernel_13_mean_180_degrees,kernel_13_std_180_degrees,kernel_13_mode_180_degrees,kernel_13_mean_270_degrees,kernel_13_std_270_degrees,kernel_13_mode_270_degrees,kernel_14_mean_0_degrees,kernel_14_std_0_degrees,kernel_14_mode_0_degrees,kernel_14_mean_90_degrees,kernel_14_std_90_degrees,kernel_14_mode_90_degrees,kernel_14_mean_180_degrees,kernel_14_std_180_degrees,kernel_14_mode_180_degrees,kernel_14_mean_270_degrees,kernel_14_std_270_degrees,kernel_14_mode_270_degrees,kernel_15_mean_0_degrees,kernel_15_std_0_degrees,kernel_15_mode_0_degrees,kernel_15_mean_90_degrees,kernel_15_std_90_degrees,kernel_15_mode_90_degrees,kernel_15_mean_180_degrees,kernel_15_std_180_degrees,kernel_15_mode_180_degrees,kernel_15_mean_270_degrees,kernel_15_std_270_degrees,kernel_15_mode_270_degrees,kernel_16_mean_0_degrees,kernel_16_std_0_degrees,kernel_16_mode_0_degrees,kernel_16_mean_90_degrees,kernel_16_std_90_degrees,kernel_16_mode_90_degrees,kernel_16_mean_180_degrees,kernel_16_std_180_degrees,kernel_16_mode_180_degrees,kernel_16_mean_270_degrees,kernel_16_std_270_degrees,kernel_16_mode_270_degrees,kernel_17_mean_0_degrees,kernel_17_std_0_degrees,kernel_17_mode_0_degrees,kernel_17_mean_90_degrees,kernel_17_std_90_degrees,kernel_17_mode_90_degrees,kernel_17_mean_180_degrees,kernel_17_std_180_degrees,kernel_17_mode_180_degrees,kernel_17_mean_270_degrees,kernel_17_std_270_degrees,kernel_17_mode_270_degrees,kernel_2_mean_0_degrees,kernel_2_std_0_degrees,kernel_2_mode_0_degrees,kernel_2_mean_90_degrees,kernel_2_std_90_degrees,kernel_2_mode_90_degrees,kernel_2_mean_180_degrees,kernel_2_std_180_degrees,kernel_2_mode_180_degrees,kernel_2_mean_270_degrees,kernel_2_std_270_degrees,kernel_2_mode_270_degrees,kernel_3_mean_0_degrees,kernel_3_std_0_degrees,kernel_3_mode_0_degrees,kernel_3_mean_90_degrees,kernel_3_std_90_degrees,kernel_3_mode_90_degrees,kernel_3_mean_180_degrees,kernel_3_std_180_degrees,kernel_3_mode_180_degrees,kernel_3_mean_270_degrees,kernel_3_std_270_degrees,kernel_3_mode_270_degrees,kernel_4_mean_0_degrees,kernel_4_std_0_degrees,kernel_4_mode_0_degrees,kernel_4_mean_90_degrees,kernel_4_std_90_degrees,kernel_4_mode_90_degrees,kernel_4_mean_180_degrees,kernel_4_std_180_degrees,kernel_4_mode_180_degrees,kernel_4_mean_270_degrees,kernel_4_std_270_degrees,kernel_4_mode_270_degrees,kernel_5_mean_0_degrees,kernel_5_std_0_degrees,kernel_5_mode_0_degrees,kernel_5_mean_90_degrees,kernel_5_std_90_degrees,kernel_5_mode_90_degrees,kernel_5_mean_180_degrees,kernel_5_std_180_degrees,kernel_5_mode_180_degrees,kernel_5_mean_270_degrees,kernel_5_std_270_degrees,kernel_5_mode_270_degrees,kernel_6_mean_0_degrees,kernel_6_std_0_degrees,kernel_6_mode_0_degrees,kernel_6_mean_90_degrees,kernel_6_std_90_degrees,kernel_6_mode_90_degrees,kernel_6_mean_180_degrees,kernel_6_std_180_degrees,kernel_6_mode_180_degrees,kernel_6_mean_270_degrees,kernel_6_std_270_degrees,kernel_6_mode_270_degrees,kernel_7_mean_0_degrees,kernel_7_std_0_degrees,kernel_7_mode_0_degrees,kernel_7_mean_90_degrees,kernel_7_std_90_degrees,kernel_7_mode_90_degrees,kernel_7_mean_180_degrees,kernel_7_std_180_degrees,kernel_7_mode_180_degrees,kernel_7_mean_270_degrees,kernel_7_std_270_degrees,kernel_7_mode_270_degrees,kernel_8_mean_0_degrees,kernel_8_std_0_degrees,kernel_8_mode_0_degrees,kernel_8_mean_90_degrees,kernel_8_std_90_degrees,kernel_8_mode_90_degrees,kernel_8_mean_180_degrees,kernel_8_std_180_degrees,kernel_8_mode_180_degrees,kernel_8_mean_270_degrees,kernel_8_std_270_degrees,kernel_8_mode_270_degrees,kernel_9_mean_0_degrees,kernel_9_std_0_degrees,kernel_9_mode_0_degrees,kernel_9_mean_90_degrees,kernel_9_std_90_degrees,kernel_9_mode_90_degrees,kernel_9_mean_180_degrees,kernel_9_std_180_degrees,kernel_9_mode_180_degrees,kernel_9_mean_270_degrees,kernel_9_std_270_degrees,kernel_9_mode_270_degrees,gray_hist_mean_0_degrees,gray_hist_std_0_degrees,gray_hist_mean_90_degrees,gray_hist_std_90_degrees,gray_hist_mean_180_degrees,gray_hist_std_180_degrees,gray_hist_mean_270_degrees,gray_hist_std_270_degrees,reflectance_band_0_0,reflectance_band_1_0,reflectance_band_2_0,reflectance_band_3_0,reflectance_band_4_0,reflectance_band_5_0,reflectance_band_6_0,reflectance_band_7_0,reflectance_band_8_0,reflectance_band_9_0,reflectance_band_10_0,reflectance_band_11_0,reflectance_band_12_0,reflectance_band_13_0,reflectance_band_14_0,reflectance_band_15_0,reflectance_band_16_0,reflectance_band_17_0,reflectance_band_18_0,reflectance_band_19_0,reflectance_band_20_0,reflectance_band_21_0,reflectance_band_22_0,reflectance_band_23_0,reflectance_band_24_0,reflectance_band_25_0,reflectance_band_26_0,reflectance_band_27_0,reflectance_band_28_0,reflectance_band_29_0,reflectance_band_30_0,reflectance_band_31_0,reflectance_band_32_0,reflectance_band_33_0,reflectance_band_34_0,reflectance_band_35_0,reflectance_band_36_0,reflectance_band_37_0,reflectance_band_38_0,reflectance_band_39_0,reflectance_band_40_0,reflectance_band_41_0,reflectance_band_42_0,reflectance_band_43_0,reflectance_band_44_0,reflectance_band_45_0,reflectance_band_46_0,reflectance_band_47_0,reflectance_band_48_0,reflectance_band_49_0,reflectance_band_50_0,reflectance_band_51_0,reflectance_band_52_0,reflectance_band_53_0,reflectance_band_54_0,reflectance_band_55_0,reflectance_band_56_0,reflectance_band_57_0,reflectance_band_58_0,reflectance_band_59_0,reflectance_band_60_0,reflectance_band_61_0,reflectance_band_62_0,reflectance_band_63_0,reflectance_band_64_0,reflectance_band_65_0,reflectance_band_66_0,reflectance_band_67_0,reflectance_band_68_0,reflectance_band_69_0,reflectance_band_70_0,reflectance_band_71_0,reflectance_band_72_0,reflectance_band_73_0,reflectance_band_74_0,reflectance_band_75_0,reflectance_band_76_0,reflectance_band_77_0,reflectance_band_78_0,reflectance_band_79_0,reflectance_band_80_0,reflectance_band_81_0,reflectance_band_82_0,reflectance_band_83_0,reflectance_band_84_0,reflectance_band_85_0,reflectance_band_86_0,reflectance_band_87_0,reflectance_band_88_0,reflectance_band_89_0,reflectance_band_90_0,reflectance_band_91_0,reflectance_band_0_1,reflectance_band_1_1,reflectance_band_2_1,reflectance_band_3_1,reflectance_band_4_1,reflectance_band_5_1,reflectance_band_6_1,reflectance_band_7_1,reflectance_band_8_1,reflectance_band_9_1,reflectance_band_10_1,reflectance_band_11_1,reflectance_band_12_1,reflectance_band_13_1,reflectance_band_14_1,reflectance_band_15_1,reflectance_band_16_1,reflectance_band_17_1,reflectance_band_18_1,reflectance_band_19_1,reflectance_band_20_1,reflectance_band_21_1,reflectance_band_22_1,reflectance_band_23_1,reflectance_band_24_1,reflectance_band_25_1,reflectance_band_26_1,reflectance_band_27_1,reflectance_band_28_1,reflectance_band_29_1,reflectance_band_30_1,reflectance_band_31_1,reflectance_band_32_1,reflectance_band_33_1,reflectance_band_34_1,reflectance_band_35_1,reflectance_band_36_1,reflectance_band_37_1,reflectance_band_38_1,reflectance_band_39_1,reflectance_band_40_1,reflectance_band_41_1,reflectance_band_42_1,reflectance_band_43_1,reflectance_band_44_1,reflectance_band_45_1,reflectance_band_46_1,reflectance_band_47_1,reflectance_band_48_1,reflectance_band_49_1,reflectance_band_50_1,reflectance_band_51_1,reflectance_band_52_1,reflectance_band_53_1,reflectance_band_54_1,reflectance_band_55_1,reflectance_band_56_1,reflectance_band_57_1,reflectance_band_58_1,reflectance_band_59_1,reflectance_band_60_1,reflectance_band_61_1,reflectance_band_62_1,reflectance_band_63_1,reflectance_band_64_1,reflectance_band_65_1,reflectance_band_66_1,reflectance_band_67_1,reflectance_band_68_1,reflectance_band_69_1,reflectance_band_70_1,reflectance_band_71_1,reflectance_band_72_1,reflectance_band_73_1,reflectance_band_74_1,reflectance_band_75_1,reflectance_band_76_1,reflectance_band_77_1,reflectance_band_78_1,reflectance_band_79_1,reflectance_band_80_1,reflectance_band_81_1,reflectance_band_82_1,reflectance_band_83_1,reflectance_band_84_1,reflectance_band_85_1,reflectance_band_86_1,reflectance_band_87_1,reflectance_band_88_1,reflectance_band_89_1,reflectance_band_90_1,reflectance_band_91_1,reflectance_band_0_2,reflectance_band_1_2,reflectance_band_2_2,reflectance_band_3_2,reflectance_band_4_2,reflectance_band_5_2,reflectance_band_6_2,reflectance_band_7_2,reflectance_band_8_2,reflectance_band_9_2,reflectance_band_10_2,reflectance_band_11_2,reflectance_band_12_2,reflectance_band_13_2,reflectance_band_14_2,reflectance_band_15_2,reflectance_band_16_2,reflectance_band_17_2,reflectance_band_18_2,reflectance_band_19_2,reflectance_band_20_2,reflectance_band_21_2,reflectance_band_22_2,reflectance_band_23_2,reflectance_band_24_2,reflectance_band_25_2,reflectance_band_26_2,reflectance_band_27_2,reflectance_band_28_2,reflectance_band_29_2,reflectance_band_30_2,reflectance_band_31_2,reflectance_band_32_2,reflectance_band_33_2,reflectance_band_34_2,reflectance_band_35_2,reflectance_band_36_2,reflectance_band_37_2,reflectance_band_38_2,reflectance_band_39_2,reflectance_band_40_2,reflectance_band_41_2,reflectance_band_42_2,reflectance_band_43_2,reflectance_band_44_2,reflectance_band_45_2,reflectance_band_46_2,reflectance_band_47_2,reflectance_band_48_2,reflectance_band_49_2,reflectance_band_50_2,reflectance_band_51_2,reflectance_band_52_2,reflectance_band_53_2,reflectance_band_54_2,reflectance_band_55_2,reflectance_band_56_2,reflectance_band_57_2,reflectance_band_58_2,reflectance_band_59_2,reflectance_band_60_2,reflectance_band_61_2,reflectance_band_62_2,reflectance_band_63_2,reflectance_band_64_2,reflectance_band_65_2,reflectance_band_66_2,reflectance_band_67_2,reflectance_band_68_2,reflectance_band_69_2,reflectance_band_70_2,reflectance_band_71_2,reflectance_band_72_2,reflectance_band_73_2,reflectance_band_74_2,reflectance_band_75_2,reflectance_band_76_2,reflectance_band_77_2,reflectance_band_78_2,reflectance_band_79_2,reflectance_band_80_2,reflectance_band_81_2,reflectance_band_82_2,reflectance_band_83_2,reflectance_band_84_2,reflectance_band_85_2,reflectance_band_86_2,reflectance_band_87_2,reflectance_band_88_2,reflectance_band_89_2,reflectance_band_90_2,reflectance_band_91_2,reflectance_band_0_3,reflectance_band_1_3,reflectance_band_2_3,reflectance_band_3_3,reflectance_band_4_3,reflectance_band_5_3,reflectance_band_6_3,reflectance_band_7_3,reflectance_band_8_3,reflectance_band_9_3,reflectance_band_10_3,reflectance_band_11_3,reflectance_band_12_3,reflectance_band_13_3,reflectance_band_14_3,reflectance_band_15_3,reflectance_band_16_3,reflectance_band_17_3,reflectance_band_18_3,reflectance_band_19_3,reflectance_band_20_3,reflectance_band_21_3,reflectance_band_22_3,reflectance_band_23_3,reflectance_band_24_3,reflectance_band_25_3,reflectance_band_26_3,reflectance_band_27_3,reflectance_band_28_3,reflectance_band_29_3,reflectance_band_30_3,reflectance_band_31_3,reflectance_band_32_3,reflectance_band_33_3,reflectance_band_34_3,reflectance_band_35_3,reflectance_band_36_3,reflectance_band_37_3,reflectance_band_38_3,reflectance_band_39_3,reflectance_band_40_3,reflectance_band_41_3,reflectance_band_42_3,reflectance_band_43_3,reflectance_band_44_3,reflectance_band_45_3,reflectance_band_46_3,reflectance_band_47_3,reflectance_band_48_3,reflectance_band_49_3,reflectance_band_50_3,reflectance_band_51_3,reflectance_band_52_3,reflectance_band_53_3,reflectance_band_54_3,reflectance_band_55_3,reflectance_band_56_3,reflectance_band_57_3,reflectance_band_58_3,reflectance_band_59_3,reflectance_band_60_3,reflectance_band_61_3,reflectance_band_62_3,reflectance_band_63_3,reflectance_band_64_3,reflectance_band_65_3,reflectance_band_66_3,reflectance_band_67_3,reflectance_band_68_3,reflectance_band_69_3,reflectance_band_70_3,reflectance_band_71_3,reflectance_band_72_3,reflectance_band_73_3,reflectance_band_74_3,reflectance_band_75_3,reflectance_band_76_3,reflectance_band_77_3,reflectance_band_78_3,reflectance_band_79_3,reflectance_band_80_3,reflectance_band_81_3,reflectance_band_82_3,reflectance_band_83_3,reflectance_band_84_3,reflectance_band_85_3,reflectance_band_86_3,reflectance_band_87_3,reflectance_band_88_3,reflectance_band_89_3,reflectance_band_90_3,reflectance_band_91_3,hole_ratio_0_degrees,hole_ratio_90_degrees,hole_ratio_180_degrees,hole_ratio_270_degrees,score,max_score,cause,r_hist_mean_0_degrees,r_hist_std_0_degrees,g_hist_mean_0_degrees,g_hist_std_0_degrees,b_hist_mean_0_degrees,b_hist_std_0_degrees,r_hist_mean_90_degrees,r_hist_std_90_degrees,g_hist_mean_90_degrees,g_hist_std_90_degrees,b_hist_mean_90_degrees,b_hist_std_90_degrees,r_hist_mean_180_degrees,r_hist_std_180_degrees,g_hist_mean_180_degrees,g_hist_std_180_degrees,b_hist_mean_180_degrees,b_hist_std_180_degrees,r_hist_mean_270_degrees,r_hist_std_270_degrees,g_hist_mean_270_degrees,g_hist_std_270_degrees,b_hist_mean_270_degrees,b_hist_std_270_degrees
0,0.2540732865322763,0.1694368822430466,0.175,0.2526664593506975,0.1607124679417099,0.145,0.3115937599005653,0.191645043977687,0.225,0.2512311276631493,0.1887858629193886,0.1149999999999999,0.2096462531601234,0.1960215307500677,0.035,0.1703105663258196,0.1773098828200099,0.035,0.1660345191538694,0.188297839707484,0.035,0.1882827043053768,0.2089128433803999,0.035,0.0952565724338638,0.0719567086521223,0.045,0.099959781552778,0.0947597139379457,0.045,0.1028646674502089,0.0748184874094628,0.045,0.1168785458682257,0.0878686363918366,0.055,0.0641653627713625,0.0561649161729122,0.035,0.1151009204792707,0.0780903578291935,0.045,0.0697231166835562,0.0519936992022162,0.045,0.1446746221064383,0.1065868811445564,0.065,0.3334187061073561,0.2005553959452396,0.185,0.4250136536193069,0.2435418012356954,0.375,0.3163513606832088,0.1832467503712405,0.305,0.2673467936438744,0.2265789721976492,0.0849999999999999,0.2788168894326253,0.1804924992235012,0.105,0.2795242332426362,0.1827327725660383,0.195,0.2816173613267037,0.1685144304828665,0.0849999999999999,0.2533850748593594,0.21199368721492,0.055,0.2273169944815948,0.1601278957672242,0.155,0.2202215123472697,0.1499355183549387,0.125,0.247825634855918,0.1592581074925675,0.145,0.2097636853324286,0.1696937491511993,0.0849999999999999,0.3417345365648929,0.2086527144803888,0.205,0.3429126031885646,0.1910072319703121,0.315,0.2339216331688721,0.1425068719240406,0.125,0.1907288805024837,0.1536366357305731,0.035,0.2361307295750846,0.1503655153600086,0.075,0.2325402832721501,0.1500440096093791,0.155,0.2244999368928166,0.1335646646416134,0.155,0.1591100362523319,0.1232597923187911,0.035,0.1999876734888866,0.1422138964134014,0.035,0.1968219396895422,0.1355098231875165,0.135,0.1214943084348835,0.0736872031345973,0.045,0.1030735027432735,0.0767298960268726,0.035,0.165651431635847,0.1788798087553435,0.035,0.1754232617397497,0.1740397272627916,0.035,0.1481678377709077,0.1567659888180515,0.035,0.1719760990371255,0.1822745512768458,0.045,0.2450910633495566,0.1594150498841098,0.065,0.2437687963661017,0.154373516555304,0.165,0.2821458492910515,0.1613705213124527,0.205,0.2409752889808164,0.1827589442289089,0.125,0.1118535122036423,0.0754192701999248,0.065,0.1257401885886012,0.0984281388946817,0.055,0.0944357584317006,0.0751778202015688,0.045,0.071006478352352,0.0660372502972198,0.035,0.0926570297947516,0.0627072220742738,0.055,0.1405706010256571,0.1016586236157112,0.055,0.0673067464306495,0.0501334353756593,0.035,0.1213714988108194,0.0887316644392558,0.055,0.2417527961512812,0.1591032395124475,0.035,0.2444520364050262,0.1589167692835593,0.175,0.2833012724360705,0.1670673335616657,0.215,0.2249881287897335,0.184472616613482,0.075,0.0739979785587143,0.0707822119217634,0.035,0.0740715095924322,0.085051711713606,0.035,0.0745770778654417,0.1006665387007547,0.035,0.0711776898120673,0.0956239799481115,0.035,0.0646220141181264,0.0936667101497707,0.035,0.0669806162877436,0.0730281836712738,0.035,0.094791560526539,0.1478731618413379,0.035,0.0797865956648474,0.0858881500339385,0.035,0.2501719336590404,0.161850285518008,0.065,0.2513339387643204,0.1590151181979346,0.195,0.3045266719716437,0.1751081555200184,0.225,0.2419380120928388,0.1830970436442163,0.125,29.992966,78.62171,42.43088,100.19638,25.419733,78.702156,24.742393,74.73538,0.075903445,0.075307325,0.074852765,0.07455005,0.07484771,0.07534359,0.07554217,0.07600841,0.07639518,0.07709311,0.078051135,0.07877233,0.07970228,0.08086043,0.08282204,0.08476751,0.08430836,0.08568044,0.08728876,0.088666946,0.09027497,0.09262791,0.09516851,0.09772999,0.09994573,0.10179399,0.10466402,0.106779754,0.10835543,0.111288555,0.112878345,0.114372306,0.11713484,0.11960764,0.121944994,0.12422068,0.12660384,0.12892412,0.1315523,0.13461119,0.13724758,0.13977635,0.14226024,0.1450266,0.14813466,0.15102342,0.15382975,0.15630278,0.15880816,0.16176012,0.16472502,0.16762894,0.17251657,0.17408842,0.176478,0.17961165,0.18264712,0.18598661,0.18921399,0.1926071,0.19597213,0.1999671,0.20368408,0.2069614,0.21057628,0.21391,0.21749768,0.221214,0.22512618,0.22890994,0.23300037,0.23705292,0.24132709,0.24578416,0.25046638,0.25547338,0.2605114,0.26492086,0.26969486,0.27406362,0.2786746,0.28432006,0.28971484,0.2943695,0.2992793,0.3040288,0.30889595,0.31357604,0.3179113,0.32288837,0.32774135,0.3321544,0.08517767,0.08410667,0.083246246,0.082558714,0.082642734,0.08283421,0.08243889,0.082236916,0.082146496,0.08234937,0.08265133,0.0829925,0.08348652,0.08428596,0.086432844,0.0882573,0.086149566,0.08659776,0.087532006,0.08813244,0.088922374,0.09027273,0.091340646,0.092214,0.09291711,0.09356616,0.09691057,0.097078875,0.09723184,0.099022664,0.09967311,0.10001814,0.10156773,0.10296667,0.10407223,0.10537343,0.10658681,0.107722804,0.109117,0.110639,0.11196116,0.11334244,0.114624284,0.116284445,0.117737636,0.11895866,0.12046258,0.121838905,0.12324391,0.12491773,0.12660608,0.128151,0.13002704,0.13155417,0.13325126,0.13514484,0.13691892,0.13889384,0.14091845,0.14301312,0.14516366,0.14750315,0.14988616,0.15219204,0.15476485,0.15731505,0.15995689,0.1626264,0.16546099,0.16844124,0.1714608,0.17470346,0.17805818,0.18161166,0.18539695,0.18926227,0.19315226,0.19704114,0.20111008,0.20502542,0.20908974,0.21340697,0.21776,0.2223743,0.22676714,0.23132654,0.23603123,0.24085242,0.2456206,0.2502439,0.25528178,0.26001203,0.09001496,0.08882205,0.08783548,0.08706537,0.08680241,0.0867318,0.08632918,0.085831225,0.08561263,0.08569712,0.08547448,0.08588423,0.08626027,0.086907476,0.08879324,0.09054782,0.08820254,0.08828759,0.089004554,0.08933549,0.089954756,0.091350175,0.092192024,0.09288809,0.093455195,0.09395207,0.09735353,0.097180314,0.09705887,0.09855461,0.099032104,0.09919135,0.10050234,0.10166407,0.10241455,0.103770934,0.10477409,0.105668314,0.10684663,0.107594036,0.108596936,0.11001721,0.11106765,0.11260726,0.11350955,0.11386213,0.115109496,0.11667276,0.11805808,0.11962566,0.12101535,0.122212306,0.12085935,0.12414566,0.12641472,0.12803093,0.12948169,0.1309678,0.13267678,0.13439567,0.13624376,0.13763621,0.13944873,0.14153983,0.14382258,0.14639089,0.14874281,0.15097009,0.15320435,0.15590863,0.15831712,0.16109748,0.16395047,0.16694683,0.17009857,0.1727373,0.17540288,0.17885578,0.18194579,0.18545632,0.18903008,0.1913938,0.19414096,0.1986048,0.20213988,0.2062225,0.21061632,0.21512197,0.21982592,0.22353348,0.22842066,0.23260304,0.11188851,0.11040889,0.10934314,0.108428895,0.10636719,0.105217576,0.10581708,0.10517946,0.105276465,0.1050636,0.10420364,0.10494482,0.10541256,0.105056666,0.10356868,0.1040986,0.10489705,0.105440505,0.10600007,0.105896674,0.10610609,0.10731638,0.10733231,0.10819135,0.109147035,0.10991174,0.109103166,0.111259416,0.11223268,0.11310683,0.11462089,0.11557206,0.116623454,0.1171233,0.11783093,0.11987041,0.12101407,0.121876515,0.12305818,0.121987954,0.12253363,0.1249457,0.12574458,0.12713516,0.12752551,0.12620518,0.12735154,0.13006859,0.13223684,0.13423231,0.13563587,0.13656445,0.12652747,0.13588528,0.14065331,0.14231902,0.14366482,0.14461732,0.14633676,0.14792588,0.14985406,0.14913663,0.15047818,0.1529979,0.1557346,0.15950535,0.16234185,0.16448514,0.16622317,0.16963902,0.1715639,0.17476875,0.17750554,0.18038915,0.1834676,0.18394777,0.18480249,0.18907292,0.19112962,0.19535959,0.19940256,0.19744045,0.19640115,0.2031537,0.20634763,0.21093556,0.21644504,0.22273245,0.23061782,0.2336926,0.24000715,0.24574715,0.0288140997414335,0.014548630221354,0.0305350992931995,0.0165615782804157,31,37,new,27.241413,77.70514,25.982567,74.19155,44.566723,93.49541,27.458538,79.84994,32.745556,86.80269,65.391815,116.63112,23.600264,76.19602,22.354347,73.76512,33.327347,89.48301,23.99885,74.826256,23.837667,74.0489,29.674149,79.30145
