,id,kernel_13_mean_0_degrees,kernel_13_std_0_degrees,kernel_13_mode_0_degrees,kernel_13_mean_90_degrees,kernel_13_std_90_degrees,kernel_13_mode_90_degrees,kernel_13_mean_180_degrees,kernel_13_std_180_degrees,kernel_13_mode_180_degrees,kernel_13_mean_270_degrees,kernel_13_std_270_degrees,kernel_13_mode_270_degrees
0,0,0.2788168894326253,0.18049249922350127,0.10500000000000001,0.27952423324263626,0.18273277256603837,0.195,0.28161736132670373,0.1685144304828665,0.08499999999999999,0.25338507485935946,0.21199368721492,0.055
1,30,0.307134372414615,0.20654179016384122,0.035,0.3981936554502832,0.2352537861319446,0.055,0.39809617683026494,0.2624543905611766,0.175,0.32610423928536664,0.19209200493546985,0.245
2,41,0.24954831042937525,0.1764718495690355,0.20500000000000002,0.2976898063772827,0.20799630131408714,0.125,0.2824971149885629,0.1999152382379228,0.10500000000000001,0.26995802460110063,0.19277485513841275,0.225
3,6,0.3374662470450736,0.21067345212645705,0.135,0.372097775715567,0.23537046840114922,0.14500000000000002,0.3579034277437545,0.22393932393537386,0.355,0.3447053760509169,0.23165891084897688,0.07500000000000001
4,5,0.2955898808938155,0.17949216580192992,0.165,0.29114540562652275,0.19413069515771442,0.11499999999999999,0.3194085771274557,0.19809551270817813,0.10500000000000001,0.30661611099478714,0.204973473455393,0.20500000000000002
