pole_id,height_id,kernel_2_mean,kernel_2_std,kernel_2_max,kernel_2_min
0,0,0.097814485,0.04304903,0.16534758,0.0
0,1,0.12501343,0.026862686,0.17539404,0.0589451
0,2,0.13722874,0.02824387,0.20795245,0.07060854
0,3,0.14390184,0.03328091,0.21167691,0.079256125
0,4,0.12767503,0.033817727,0.18602468,0.074066855
0,5,0.12078311,0.023674386,0.1738474,0.081047475
0,6,0.12441622,0.033800285,0.19505656,0.081917346
0,7,0.1480486,0.049058247,0.24527389,0.073257014
0,8,0.13483281,0.030152049,0.22522102,0.09969242
0,9,0.079505034,0.04309515,0.16964081,0.0
30,0,0.07744224,0.03897808,0.17463268,0.0
30,1,0.12463161,0.038236227,0.18731633,0.062224787
30,2,0.127071,0.036099575,0.18750817,0.06577493
30,3,0.13692242,0.030881217,0.20322847,0.07451141
30,4,0.13732108,0.045833185,0.2431933,0.058155376
30,5,0.15179993,0.04562532,0.2526642,0.056141138
30,6,0.16787204,0.054792773,0.29307273,0.08077359
30,7,0.17222323,0.061504405,0.2915429,0.09981909
30,8,0.17421196,0.06109293,0.3276281,0.09848104
30,9,0.11545921,0.060252465,0.29870695,0.0
41,0,0.124594815,0.05744348,0.21555449,0.0
41,1,0.18999813,0.05675744,0.33611447,0.1163902
41,2,0.15966402,0.055038065,0.28880623,0.079975255
41,3,0.148357,0.060255095,0.2873475,0.08131362
41,4,0.13268688,0.037699863,0.24479909,0.07906856
41,5,0.13945675,0.03077143,0.19349167,0.07717338
41,6,0.12953092,0.027513593,0.18925563,0.08128091
41,7,0.12992783,0.038872063,0.20393956,0.05880533
41,8,0.10504257,0.035254862,0.1789066,0.05251652
41,9,0.07310151,0.045408998,0.17489298,0.0
6,0,0.12814277,0.058580104,0.25849652,0.0
6,1,0.23067965,0.041266058,0.33551046,0.16688919
6,2,0.21564388,0.03649583,0.2888526,0.14801721
6,3,0.19919492,0.046890825,0.28814867,0.11614651
6,4,0.13475557,0.02668273,0.18990135,0.082661316
6,5,0.12601054,0.032866966,0.20021406,0.06757445
6,6,0.13381359,0.033226166,0.23618014,0.073552
6,7,0.11186049,0.037136167,0.20595223,0.063224815
6,8,0.10761344,0.030272199,0.19997454,0.046034086
6,9,0.08053714,0.047344707,0.21750376,0.0
5,0,0.12711178,0.06948947,0.26498407,0.0
5,1,0.22903982,0.05680709,0.34558162,0.1332608
5,2,0.20464173,0.06283853,0.34586182,0.096813396
5,3,0.20979689,0.06311798,0.36124936,0.11283814
5,4,0.2292184,0.08373071,0.39472592,0.07562991
5,5,0.15111527,0.0469298,0.2936262,0.07174856
5,6,0.13081889,0.029099017,0.18822157,0.07311865
5,7,0.10826044,0.023264274,0.16040045,0.059412017
5,8,0.1209458,0.029677503,0.16889162,0.0696305
5,9,0.07975824,0.04214695,0.1616184,0.0
