pole_id,height_id,kernel_16_mean,kernel_16_std,kernel_16_max,kernel_16_min
0,0,0.15092242,0.05043172,0.35164353,0.0
0,1,0.13679534,0.02939626,0.1971892,0.06245165
0,2,0.13918933,0.031286553,0.20285097,0.07973727
0,3,0.16316368,0.046325136,0.25515935,0.08080262
0,4,0.16166256,0.03821358,0.2513827,0.092438124
0,5,0.19392572,0.02815866,0.24834633,0.1301446
0,6,0.22583592,0.031149358,0.29237714,0.1586508
0,7,0.26082265,0.045427747,0.4034288,0.17781162
0,8,0.28174913,0.046955775,0.39262187,0.111249566
0,9,0.17460625,0.066486865,0.30829772,0.0
30,0,0.32249367,0.14182897,0.6221086,0.0
30,1,0.22339782,0.122185916,0.44496584,0.08444869
30,2,0.18881826,0.10853033,0.4084376,0.0761384
30,3,0.18235658,0.07694727,0.3512616,0.07043649
30,4,0.18768775,0.036327206,0.2568689,0.08144155
30,5,0.21819572,0.033451375,0.3080987,0.14247154
30,6,0.26344788,0.054203495,0.42279252,0.15943485
30,7,0.36390382,0.049831375,0.44810492,0.26730123
30,8,0.3661297,0.08000678,0.45131063,0.14321418
30,9,0.24099301,0.11023817,0.42497247,0.0
41,0,0.17760159,0.05620079,0.30002445,0.0
41,1,0.25121567,0.054674275,0.38824844,0.15828478
41,2,0.23271893,0.051731903,0.37028432,0.14176096
41,3,0.21018316,0.03320004,0.3082318,0.118622646
41,4,0.16503587,0.040776238,0.24377078,0.07416917
41,5,0.19157048,0.05359672,0.3119058,0.095787
41,6,0.19144884,0.067031905,0.36132616,0.092220955
41,7,0.20080566,0.046354536,0.27758864,0.09565227
41,8,0.21303724,0.0537619,0.30678624,0.09272
41,9,0.22268192,0.069795996,0.34941843,0.0
6,0,0.15990838,0.069312915,0.32771912,0.0
6,1,0.34613225,0.0597774,0.41531196,0.15739071
6,2,0.32968265,0.08888429,0.5261803,0.18046197
6,3,0.29907838,0.11178255,0.5493212,0.16126497
6,4,0.1497298,0.041794594,0.23850161,0.07624873
6,5,0.1414306,0.03482363,0.222875,0.09479612
6,6,0.1988217,0.07548843,0.31369287,0.067389786
6,7,0.20239381,0.085204564,0.33583486,0.06518963
6,8,0.16097885,0.052644927,0.38578185,0.098395
6,9,0.15504338,0.08103096,0.3997541,0.0
5,0,0.16153452,0.12948515,0.78947926,0.0
5,1,0.24286704,0.10699122,0.40271497,0.04592333
5,2,0.2483727,0.10904095,0.37799218,0.05420552
5,3,0.26046717,0.12946714,0.45310783,0.04408911
5,4,0.22895329,0.12806597,0.43496373,0.035326652
5,5,0.16811615,0.07669556,0.3316989,0.040156927
5,6,0.13458225,0.07586954,0.33088052,0.037282765
5,7,0.11749062,0.036218714,0.17581104,0.051410545
5,8,0.12720594,0.050170485,0.23278783,0.043518975
5,9,0.12425291,0.072180934,0.27542457,0.0
