,mae_splits,r2_splits
0,0.04538695056919595,0.08689882875913557
1,0.04551481507197712,-2.7662917123838966
2,0.02577902135963155,0.835147519904476
3,0.05928662896896557,-1.779828094697458
4,0.05370412391865938,0.676406100512045
5,0.025875522832076347,0.6528576727256565
6,0.02598534206940193,0.8652244111870775
7,0.060948851722495735,0.39684370322812534
8,0.0391572498745915,-0.24616359067148053
9,0.028037669592219806,0.759102747057208
