,mae_splits,r2_splits
0,0.03272642112031041,0.33162696310786366
1,0.036115767875498105,-1.7408400803442592
2,0.032662746009573904,0.735027171797528
3,0.05332559154382475,-1.100708564626816
4,0.05212596771913127,0.5798408584856728
5,0.03974057360524943,0.36832899780730866
6,0.03140396521105744,0.7665050247309814
7,0.0792986587203072,0.04603887881937474
8,0.07757731972641986,-3.7911058386533343
9,0.01961168137455458,0.8629536263499404
