,mae_splits,r2_splits
0,0.03486208202555725,0.34829944338641805
1,0.039999274751595926,-1.8583072651702874
2,0.026447800340589845,0.8322067815139863
3,0.051300301805861384,-1.0327442052339695
4,0.05331434854926977,0.6726639713822453
5,0.030165656687481546,0.5807337746866958
6,0.02026965002928105,0.9210531362992133
7,0.05880420734388629,0.40921760418946573
8,0.032371933382607423,0.29089174823321695
9,0.021258239056169637,0.82809279695061
